Phi1	Phi	Phi2	X	Y
4.1789	1.15135	2.1691	116	162
6.04285	1.07923	1.07213	118	162
4.20878	1.14105	5.26783	120	162
4.31553	1.08503	2.33875	122	162
4.32967	1.07988	2.33334	124	162
5.44404	2.25579	2.48793	126	162
5.12582	0.5488	1.29222	128	162
1.99881	2.59248	5.00393	130	162
1.9819	2.59322	4.99195	132	162
5.12493	0.54867	1.28972	134	162
5.12054	0.549	1.29527	136	162
1.98068	2.59315	4.99062	138	162
5.12186	0.54879	1.29322	140	162
1.98266	2.59255	4.99325	142	162
1.99692	2.59212	5.00311	144	162
0.35499	0.91258	1.37803	146	162
0.35153	0.89948	1.37813	148	162
1.80732	1.72544	0.89512	150	162
4.72884	2.63584	0.54832	152	162
5.80211	1.31327	1.13033	154	162
5.80345	1.3177	1.12375	156	162
5.80222	1.31749	1.12369	158	162
5.80529	1.32266	1.11948	160	162
5.80447	1.32017	1.11549	162	162
5.80192	1.3151	1.10986	164	162
5.80678	1.31106	1.11276	166	162
5.80757	1.31133	1.1131	168	162
4.10822	1.13555	5.00155	170	162
4.40277	0.58316	1.69925	172	162
4.44504	0.57739	1.67168	174	162
4.45015	0.58155	1.66543	176	162
4.44521	0.58158	1.67104	178	162
4.45533	0.58195	1.66466	180	162
4.45487	0.57944	1.66301	182	162
4.44854	0.57958	1.66283	184	162
4.44478	0.58183	1.66473	186	162
4.46074	0.57972	1.65286	188	162
1.31811	2.56272	4.6304	190	162
2.96084	1.60014	2.56405	192	162
0.1456	1.97479	4.24568	0	164
1.05295	0.60261	0.75721	2	164
1.91858	1.99939	3.59361	4	164
1.92758	1.98867	3.58587	6	164
1.92782	1.99909	3.57895	8	164
0.96613	2.23553	2.44862	10	164
0.99333	2.23518	2.46953	12	164
4.13656	0.90241	2.24075	14	164
0.98334	2.23665	2.46528	16	164
4.11496	0.90927	2.26045	18	164
4.11598	0.90337	2.25643	20	164
0.97517	2.23692	2.45856	22	164
4.58721	0.68565	1.94624	24	164
3.30751	1.7973	5.6279	26	164
3.31318	1.80094	5.63024	28	164
3.31306	1.80101	5.63026	30	164
3.31282	1.8005	5.63055	32	164
4.59667	0.68946	1.93616	34	164
4.59487	0.68684	1.93828	36	164
4.59312	0.68786	1.93465	38	164
4.59546	0.68752	1.93679	40	164
3.31274	1.79283	5.62863	42	164
3.30832	1.80345	5.63183	44	164
2.01632	2.00666	2.33869	46	164
2.02588	2.00074	3.91329	48	164
2.01099	2.01274	3.90239	50	164
2.01732	2.00778	3.90856	52	164
2.01948	2.009	3.91282	54	164
2.02018	2.00775	3.91427	56	164
2.01562	2.00829	3.90636	58	164
2.02479	2.01426	3.90909	60	164
0.2248	1.59129	1.7462	62	164
2.21736	1.91481	1.94265	64	164
2.22299	1.91548	1.93867	66	164
4.11216	1.34069	4.94358	68	164
4.10283	1.34296	4.94507	70	164
4.1065	1.33726	4.94606	72	164
4.11037	1.3354	4.9446	74	164
4.11081	1.33619	4.94415	76	164
5.73601	1.35827	4.45761	78	164
6.02803	1.05831	1.08485	80	164
6.02597	1.06098	1.09029	82	164
4.20819	1.15305	5.27537	84	164
4.20373	1.15283	5.27488	86	164
4.20746	1.15557	5.27746	88	164
4.20048	1.15395	5.27864	90	164
4.20858	1.15617	5.28177	92	164
4.20258	1.15604	5.28352	94	164
4.21143	1.15708	5.27293	96	164
4.20612	1.15668	5.2801	98	164
4.19741	1.15438	2.14264	100	164
4.19298	1.15157	2.14377	102	164
4.19171	1.15097	2.14217	104	164
6.02935	1.0599	1.08328	106	164
4.20928	1.15045	5.27132	108	164
4.18257	1.148	2.15551	110	164
4.21443	1.14481	5.2678	112	164
4.21485	1.14338	5.27678	114	164
6.03225	1.06808	1.07749	116	164
6.04093	1.07197	1.07199	118	164
6.04915	1.0668	1.07333	120	164
4.30732	1.08699	2.34308	122	164
4.32831	1.07964	2.3382	124	164
1.19018	2.06456	2.37952	126	164
5.1299	0.55003	1.28406	128	164
1.99482	2.59087	5.00451	130	164
1.98554	2.59406	4.99814	132	164
5.12518	0.54968	1.29469	134	164
1.9806	2.59322	4.99091	136	164
5.12178	0.54906	1.29384	138	164
5.12752	0.54821	1.28542	140	164
1.97952	2.59293	4.98921	142	164
2.00639	2.5912	5.01426	144	164
0.35313	0.90751	1.37249	146	164
0.34927	0.90831	1.37535	148	164
0.3529	0.90476	1.37357	150	164
4.72719	2.63564	0.5451	152	164
4.72925	2.63211	0.55625	154	164
5.80296	1.31687	1.12315	156	164
5.80683	1.3186	1.11781	158	164
5.80011	1.31806	1.12645	160	164
5.80973	1.3184	1.11596	162	164
5.80724	1.31868	1.11672	164	164
5.8057	1.31964	1.11505	166	164
5.8087	1.31228	1.11282	168	164
5.80837	1.31277	1.11382	170	164
5.79328	1.3119	1.11465	172	164
4.4456	0.58019	1.67698	174	164
4.45746	0.58121	1.66519	176	164
4.46002	0.57546	1.66118	178	164
4.44988	0.57957	1.66398	180	164
4.45755	0.58071	1.66388	182	164
4.45568	0.58272	1.66293	184	164
4.4263	0.58297	1.67866	186	164
4.43055	0.5867	1.67837	188	164
4.44426	0.58108	1.66582	190	164
4.46119	0.57956	1.6523	192	164
0.14509	1.97792	4.2459	0	166
1.91056	1.99322	3.58496	2	166
1.91249	1.99859	3.582	4	166
1.91193	1.99943	3.57948	6	166
1.91291	2.00134	2.01142	8	166
1.92932	1.98212	2.02859	10	166
1.92309	1.99775	2.01284	12	166
4.14931	0.89729	2.23802	14	166
1.92984	1.98922	2.02375	16	166
4.1258	0.90557	2.25399	18	166
0.9707	2.23357	2.44892	20	166
4.15293	0.90195	2.22853	22	166
3.31047	1.80383	5.63162	24	166
3.31484	1.80146	5.62928	26	166
4.59245	0.68743	1.93841	28	166
3.31063	1.80107	5.62915	30	166
3.31323	1.80019	5.62915	32	166
4.59262	0.68734	1.94174	34	166
4.59792	0.68769	1.93545	36	166
3.31229	1.80085	5.63011	38	166
3.30923	1.80009	5.62786	40	166
4.60158	0.68793	1.93032	42	166
4.60131	0.68399	1.92945	44	166
4.58387	0.68692	1.9433	46	166
2.0095	2.01432	3.90082	48	166
2.00534	2.01588	3.89652	50	166
2.02195	2.00712	3.91214	52	166
2.01829	2.0076	3.90741	54	166
2.0152	2.00859	3.90564	56	166
2.01741	2.01461	3.90759	58	166
2.03718	2.00978	3.91769	60	166
0.22612	1.582	1.73471	62	166
0.22655	1.59559	1.75249	64	166
0.22747	1.58221	1.74205	66	166
4.10473	1.3416	4.94519	68	166
4.10473	1.3416	4.94519	70	166
4.10491	1.34108	4.94472	72	166
0.96765	1.80557	1.33907	74	166
4.10833	1.33516	4.94341	76	166
4.11192	1.3294	4.93679	78	166
5.20533	2.45341	2.4526	80	166
4.20558	1.15469	5.27459	82	166
6.02657	1.06337	1.08296	84	166
4.20431	1.15482	5.27592	86	166
4.18843	1.15237	2.14678	88	166
4.2071	1.15865	5.28107	90	166
4.20817	1.15536	5.27628	92	166
4.20962	1.15451	5.27999	94	166
4.19265	1.15368	2.1443	96	166
4.19332	1.15159	2.14721	98	166
4.1882	1.15004	2.14051	100	166
4.19639	1.15494	2.14534	102	166
6.02532	1.05815	1.08757	104	166
6.02463	1.05504	1.08643	106	166
4.2112	1.14509	5.27409	108	166
6.0358	1.06836	1.08502	110	166
4.21285	1.14617	5.2668	112	166
6.0389	1.06785	1.0811	114	166
6.03524	1.07012	1.07933	116	166
6.03868	1.06682	1.07257	118	166
4.21303	1.14882	5.27187	120	166
1.18432	2.05945	2.37037	122	166
1.20108	1.91618	2.3552	124	166
1.21905	1.91441	2.35631	126	166
5.1529	0.55409	1.26292	128	166
1.99363	2.59138	5.00917	130	166
1.97813	2.59498	4.9908	132	166
1.98719	2.59264	4.99333	134	166
1.98021	2.59309	4.99057	136	166
1.98215	2.59222	4.98774	138	166
5.12147	0.54861	1.29323	140	166
5.12209	0.54854	1.29245	142	166
2.0018	2.59147	5.00674	144	166
0.35077	0.90784	1.37061	146	166
0.35387	0.90979	1.37684	148	166
0.35446	0.90719	1.37313	150	166
0.35735	0.90427	1.37471	152	166
4.72898	2.63109	0.54812	154	166
5.79945	1.31905	1.12432	156	166
5.80201	1.31838	1.12171	158	166
5.80635	1.32113	1.1166	160	166
5.80189	1.32267	1.1135	162	166
5.80737	1.31798	1.11607	164	166
5.80717	1.31279	1.11253	166	166
5.80531	1.31234	1.11132	168	166
5.8091	1.31284	1.11318	170	166
5.80317	1.31264	1.11488	172	166
4.45578	0.58194	1.66517	174	166
4.44657	0.58223	1.66787	176	166
4.46125	0.58088	1.65983	178	166
4.45124	0.5837	1.66827	180	166
1.31424	2.55895	4.61982	182	166
1.32325	2.56247	4.6329	184	166
1.30731	2.56033	4.62005	186	166
4.45025	0.58051	1.66305	188	166
4.40003	0.58635	1.70079	190	166
1.30968	2.55961	4.62041	192	166
1.91183	1.99689	3.58382	0	168
0.14735	1.97435	4.24662	2	168
1.90825	1.99582	3.57978	4	168
1.91236	1.99769	3.58462	6	168
1.91124	1.99934	3.58166	8	168
0.14497	1.97115	4.24294	10	168
1.92475	1.99766	3.5858	12	168
1.92366	1.99471	2.00679	14	168
1.92984	1.98922	2.02375	16	168
1.93615	1.98759	2.02183	18	168
1.92909	1.99614	3.58153	20	168
1.92966	1.98998	2.02198	22	168
4.58013	0.68848	1.94643	24	168
3.31373	1.80153	5.63285	26	168
4.59502	0.68872	1.93837	28	168
4.59495	0.68936	1.93864	30	168
4.59447	0.68866	1.93877	32	168
4.59252	0.68681	1.94133	34	168
4.59699	0.6875	1.93551	36	168
4.59565	0.68605	1.93801	38	168
4.59421	0.6893	1.93919	40	168
4.59434	0.68788	1.93924	42	168
4.58682	0.68777	1.94475	44	168
4.59305	0.68403	1.93645	46	168
4.58508	0.68852	1.94416	48	168
2.01177	2.00961	3.90735	50	168
2.01458	2.00506	3.91288	52	168
2.00387	2.01361	3.89932	54	168
2.01685	2.00836	3.90559	56	168
2.0302	2.01183	3.91113	58	168
0.22939	1.59045	1.7329	60	168
0.22802	1.58857	1.73671	62	168
0.22884	1.58732	1.74243	64	168
0.22884	1.58732	1.74243	66	168
3.94615	1.33313	5.05417	68	168
5.62003	1.24723	1.31315	70	168
4.1043	1.33848	4.94469	72	168
5.74925	1.37004	4.45523	74	168
4.10685	1.33452	4.94346	76	168
5.20294	2.4472	2.45431	78	168
6.02263	1.05871	1.08753	80	168
4.20421	1.15268	5.27032	82	168
6.02518	1.05975	1.0912	84	168
4.20094	1.15443	5.27949	86	168
4.20406	1.15463	5.27705	88	168
4.18998	1.15112	2.14546	90	168
4.20789	1.15567	5.27707	92	168
6.03083	1.06288	1.08875	94	168
4.1941	1.15456	2.14594	96	168
4.20932	1.15458	5.27379	98	168
4.18907	1.15308	2.14641	100	168
4.20618	1.15297	5.27698	102	168
5.19362	2.45484	2.43796	104	168
4.19126	1.15102	2.1496	106	168
4.20594	1.14668	5.27383	108	168
6.03909	1.06926	1.08291	110	168
6.03266	1.06729	1.07772	112	168
6.02784	1.06378	1.07829	114	168
6.04105	1.06433	1.07663	116	168
6.03623	1.07156	1.08043	118	168
6.03892	1.07159	1.07541	120	168
1.20043	1.90793	2.34372	122	168
1.21302	1.91249	2.34988	124	168
1.20292	1.91499	2.35052	126	168
5.59642	2.28692	2.67579	128	168
2.01208	2.58953	5.02059	130	168
1.99796	2.59078	5.00849	132	168
1.98515	2.5925	5.00248	134	168
1.98435	2.59285	4.99049	136	168
5.12327	0.54688	1.29358	138	168
5.12318	0.54877	1.29463	140	168
5.12198	0.54806	1.29158	142	168
1.9899	2.59535	5.00077	144	168
0.34427	0.91306	1.37289	146	168
0.35295	0.90605	1.36955	148	168
0.35142	0.90728	1.37129	150	168
0.35449	0.90853	1.37132	152	168
0.36195	0.911	1.36605	154	168
5.80643	1.3144	1.12624	156	168
5.8019	1.31689	1.12273	158	168
5.80234	1.32112	1.11453	160	168
5.80278	1.32022	1.11484	162	168
5.80263	1.32006	1.11488	164	168
5.80674	1.31229	1.11101	166	168
5.80564	1.31361	1.11177	168	168
5.8067	1.31344	1.1107	170	168
5.80421	1.31455	1.11129	172	168
4.45481	0.58259	1.6621	174	168
4.45893	0.58037	1.6597	176	168
4.46121	0.57988	1.65976	178	168
4.45787	0.57976	1.66435	180	168
4.45387	0.58363	1.66368	182	168
4.4316	0.58662	1.67717	184	168
4.41915	0.58409	1.68377	186	168
4.43756	0.58039	1.66815	188	168
4.39691	0.58426	1.70016	190	168
1.2848	2.55183	4.60387	192	168
1.90961	1.9951	3.58309	0	170
1.90876	1.99654	3.58015	2	170
0.14708	1.96295	4.24529	4	170
1.91276	1.99846	3.58562	6	170
1.90879	1.99623	3.58662	8	170
0.14459	1.96312	4.24702	10	170
0.15013	1.97294	4.24427	12	170
1.90802	2.00072	3.57992	14	170
1.91583	1.99982	3.58552	16	170
1.91881	1.99982	3.59292	18	170
1.91594	2.00054	2.01696	20	170
1.91867	1.99488	2.01926	22	170
1.91986	1.98997	2.01762	24	170
3.31221	1.80111	5.62768	26	170
4.59272	0.68772	1.93662	28	170
4.59786	0.68947	1.9356	30	170
4.59422	0.68802	1.93838	32	170
4.59736	0.69016	1.93628	34	170
4.59643	0.6901	1.93775	36	170
4.60171	0.688	1.93032	38	170
4.59551	0.68869	1.93726	40	170
4.59427	0.68881	1.93901	42	170
3.31069	1.80014	5.63097	44	170
4.59382	0.68815	1.93868	46	170
3.31195	1.80095	5.6291	48	170
4.61127	0.68187	1.92196	50	170
3.29557	1.79451	5.62839	52	170
2.01679	2.00811	2.33204	54	170
2.0101	2.0143	3.89826	56	170
0.22537	1.58419	1.738	58	170
0.22078	1.59034	1.73765	60	170
0.22941	1.58491	1.73729	62	170
0.22751	1.58551	1.73473	64	170
0.22191	1.58466	1.73264	66	170
3.96301	1.33132	5.05292	68	170
5.62003	1.24723	1.31315	70	170
4.23111	1.48171	5.20426	72	170
5.85255	1.08829	1.46568	74	170
3.45458	2.12445	5.90112	76	170
6.01441	1.05687	1.08602	78	170
4.19958	1.15356	5.27097	80	170
4.19642	1.15247	5.27597	82	170
4.1926	1.15241	2.14072	84	170
4.19618	1.15148	2.14084	86	170
4.19533	1.15293	2.14011	88	170
4.18719	1.15432	2.14445	90	170
4.1925	1.15134	2.14462	92	170
4.20468	1.15532	5.28025	94	170
6.02427	1.05683	1.08543	96	170
4.20201	1.15327	5.27687	98	170
4.19519	1.15138	2.14185	100	170
4.20923	1.1495	5.27111	102	170
6.0294	1.06593	1.08299	104	170
4.21262	1.1516	5.27293	106	170
4.20675	1.1489	5.28056	108	170
4.20527	1.15051	5.27355	110	170
6.03165	1.06993	1.07895	112	170
6.04078	1.06334	1.07164	114	170
6.04165	1.06506	1.06999	116	170
6.03678	1.06475	1.08478	118	170
4.19356	1.14798	2.15167	120	170
1.20825	1.91466	2.35323	122	170
1.20287	1.91524	2.34735	124	170
1.19979	1.91038	2.34619	126	170
6.24344	0.83389	2.67005	128	170
5.59254	2.29242	2.67512	130	170
2.01564	2.58881	5.03549	132	170
2.00852	2.59021	5.01995	134	170
1.99132	2.59259	4.99696	136	170
1.97674	2.59292	4.98629	138	170
5.1193	0.54906	1.2963	140	170
5.12814	0.54859	1.28927	142	170
1.98146	2.59524	4.98876	144	170
5.12449	0.54825	1.28721	146	170
0.34985	0.90763	1.37102	148	170
0.35014	0.90825	1.37053	150	170
0.35063	0.91092	1.37616	152	170
0.35665	0.9064	1.37339	154	170
4.7204	2.63077	0.54153	156	170
5.79938	1.31238	1.12365	158	170
5.80242	1.32167	1.11645	160	170
5.80406	1.32037	1.11321	162	170
5.80211	1.31979	1.11302	164	170
5.80578	1.3148	1.11284	166	170
5.80572	1.31297	1.11478	168	170
5.80127	1.31464	1.10978	170	170
5.80375	1.31552	1.11364	172	170
1.31593	2.55945	4.6222	174	170
4.46037	0.5801	1.66018	176	170
4.45887	0.58009	1.65773	178	170
4.45679	0.58074	1.66201	180	170
4.4581	0.58275	1.65892	182	170
4.411	0.58542	1.69634	184	170
4.45598	0.58036	1.66289	186	170
4.43436	0.58563	1.67765	188	170
4.42801	0.58522	1.67938	190	170
4.40078	0.58833	1.6994	192	170
1.90709	1.99775	3.57723	0	172
1.90791	1.99574	3.57923	2	172
1.90746	1.9975	3.57803	4	172
1.90743	1.99658	3.57283	6	172
1.90928	1.99643	3.57618	8	172
1.90953	1.99577	3.58441	10	172
1.90874	1.9962	3.57962	12	172
1.91715	1.99744	3.58321	14	172
1.91001	1.99735	3.58017	16	172
1.91963	1.99857	3.58927	18	172
0.15064	1.97283	4.24221	20	172
1.91252	1.99907	3.58267	22	172
1.91449	1.99348	3.57754	24	172
3.31753	1.80078	5.63267	26	172
4.59506	0.68872	1.93737	28	172
4.59699	0.68987	1.93708	30	172
4.59493	0.68914	1.93841	32	172
4.59422	0.68865	1.93845	34	172
4.59439	0.6862	1.93916	36	172
4.59246	0.68861	1.94041	38	172
4.59454	0.68975	1.93892	40	172
4.59331	0.68953	1.93615	42	172
3.31345	1.8005	5.62752	44	172
4.59746	0.68829	1.93576	46	172
3.31518	1.80102	5.63064	48	172
4.59613	0.68665	1.93483	50	172
3.30887	1.79038	5.6303	52	172
3.30253	1.79421	5.62843	54	172
3.295	1.79925	5.62948	56	172
0.22763	1.58861	1.7345	58	172
0.2274	1.58614	1.73467	60	172
0.22246	1.59068	1.74029	62	172
0.22798	1.58941	1.73941	64	172
0.22841	1.58703	1.73954	66	172
5.62115	1.23884	1.31136	68	172
5.6125	1.2422	1.30944	70	172
5.62501	1.2426	1.30456	72	172
3.25759	1.13211	2.38996	74	172
3.45041	2.12246	5.8977	76	172
4.18575	1.15242	2.13633	78	172
4.18218	1.15417	2.14014	80	172
4.18906	1.14954	2.13421	82	172
4.18865	1.14467	2.14174	84	172
4.19641	1.15165	2.13967	86	172
4.19826	1.15383	2.14125	88	172
4.20403	1.152	5.27433	90	172
4.19675	1.1537	2.14264	92	172
4.20704	1.1528	5.27704	94	172
6.02184	1.059	1.08543	96	172
4.18985	1.15238	2.14477	98	172
6.0254	1.05745	1.08687	100	172
4.20751	1.15159	5.27082	102	172
4.20534	1.15129	5.27579	104	172
6.02704	1.05724	1.08263	106	172
4.21167	1.14702	5.26575	108	172
6.03114	1.06442	1.08501	110	172
6.04114	1.0688	1.08328	112	172
4.2144	1.14621	5.26875	114	172
4.21984	1.14306	5.27152	116	172
4.19219	1.14943	2.14895	118	172
4.19522	1.14879	2.15021	120	172
6.24552	0.84394	2.66361	122	172
1.19845	1.90883	2.34524	124	172
6.24032	0.83502	2.66994	126	172
1.19604	1.90878	2.34794	128	172
5.59168	2.28987	2.68109	130	172
5.59932	2.29536	2.66981	132	172
5.59759	2.29174	2.67543	134	172
2.00893	2.58736	5.02747	136	172
5.13366	0.55071	1.28013	138	172
1.99394	2.59252	5.00074	140	172
1.97876	2.59222	4.9884	142	172
5.1226	0.54801	1.28952	144	172
1.98216	2.59148	4.99509	146	172
0.34901	0.90957	1.37339	148	172
0.34688	0.91164	1.37682	150	172
0.35005	0.90729	1.3706	152	172
0.35636	0.90786	1.37302	154	172
1.8068	1.73434	0.90146	156	172
5.79915	1.3197	1.1233	158	172
5.79648	1.31967	1.1197	160	172
5.799	1.32289	1.11511	162	172
5.79382	1.31611	1.11127	164	172
5.79861	1.31326	1.11217	166	172
5.80946	1.31434	1.10961	168	172
5.80221	1.31593	1.11269	170	172
5.80113	1.31136	1.10832	172	172
4.45564	0.58201	1.66253	174	172
4.45578	0.57999	1.66421	176	172
4.45764	0.58273	1.66028	178	172
4.45645	0.58221	1.6618	180	172
4.4316	0.58643	1.67716	182	172
1.30887	2.55713	4.61651	184	172
4.45789	0.58026	1.66193	186	172
4.43242	0.58766	1.67587	188	172
4.4308	0.58575	1.67649	190	172
1.31243	2.55341	4.62491	192	172
1.90843	1.9957	3.57682	0	174
1.91375	1.99486	3.58726	2	174
1.908	1.99616	3.58021	4	174
1.90621	1.99731	3.58056	6	174
1.91019	1.99749	3.57823	8	174
1.90936	1.99687	3.57824	10	174
1.90796	1.99514	3.58208	12	174
1.90738	1.99599	3.57585	14	174
0.14498	1.96483	4.2493	16	174
1.91059	1.99732	3.58335	18	174
0.14701	1.97481	4.24306	20	174
0.14843	1.9725	4.24553	22	174
1.90965	2.00208	3.58268	24	174
3.31208	1.80367	5.63448	26	174
4.59319	0.68705	1.94053	28	174
4.59649	0.68745	1.93623	30	174
4.59445	0.68767	1.93799	32	174
4.59429	0.68763	1.93809	34	174
4.59373	0.68944	1.93889	36	174
4.59657	0.68982	1.93653	38	174
3.30992	1.79846	5.62762	40	174
4.59251	0.68862	1.94035	42	174
4.59427	0.69042	1.93883	44	174
4.59513	0.68724	1.93695	46	174
4.5937	0.689	1.93837	48	174
4.59511	0.69017	1.93718	50	174
4.59237	0.68851	1.93518	52	174
4.60267	0.6846	1.92329	54	174
4.57964	0.6858	1.93561	56	174
0.22555	1.58307	1.73941	58	174
0.22133	1.58982	1.73876	60	174
0.22787	1.58655	1.73643	62	174
0.22924	1.58766	1.73681	64	174
0.22841	1.58703	1.73954	66	174
5.62135	1.24228	1.30923	68	174
5.61738	1.2395	1.31639	70	174
2.09954	2.3067	3.73998	72	174
2.11021	2.29232	3.75702	74	174
3.45973	2.12143	5.8963	76	174
3.45905	2.1244	5.90503	78	174
4.17587	1.15207	2.13916	80	174
4.19283	1.153	5.27394	82	174
4.1881	1.15259	2.14191	84	174
4.19332	1.15403	2.14025	86	174
4.20367	1.15232	5.27822	88	174
4.203	1.15281	5.27421	90	174
4.19136	1.15324	2.1446	92	174
4.19384	1.14719	2.14575	94	174
6.02931	1.06654	1.08618	96	174
4.19841	1.1506	5.28039	98	174
6.032	1.07	1.08103	100	174
6.02875	1.06183	1.08372	102	174
6.02815	1.06466	1.0831	104	174
6.02715	1.05793	1.08146	106	174
4.20795	1.15212	5.27396	108	174
6.0314	1.06282	1.084	110	174
6.03695	1.06518	1.07947	112	174
4.1957	1.14795	2.13823	114	174
6.04189	1.07264	1.08385	116	174
4.20352	1.15032	2.14338	118	174
4.19208	1.14556	2.147	120	174
1.19561	1.90886	2.34098	122	174
1.19561	1.90886	2.34098	124	174
4.41191	1.23949	2.31425	126	174
6.24025	0.83542	2.67016	128	174
6.24364	0.83439	2.67075	130	174
1.20312	1.91994	2.36086	132	174
5.59146	2.29089	2.67575	134	174
2.02945	2.57778	5.05341	136	174
2.01302	2.58713	5.03004	138	174
1.99294	2.58996	5.00143	140	174
5.12079	0.54867	1.29313	142	174
5.12348	0.54907	1.29034	144	174
5.13266	0.54949	1.27868	146	174
0.35344	0.90922	1.36871	148	174
0.35321	0.91362	1.38036	150	174
0.35525	0.90849	1.37382	152	174
0.34781	0.90966	1.37463	154	174
1.80667	1.73322	0.90305	156	174
5.80131	1.30894	1.12988	158	174
5.79252	1.31827	1.12059	160	174
5.80083	1.31444	1.11725	162	174
5.79068	1.31185	1.11568	164	174
5.79438	1.31602	1.10948	166	174
5.79461	1.31487	1.10772	168	174
5.80045	1.31277	1.11238	170	174
1.3153	2.56022	4.61978	172	174
4.4561	0.58132	1.6636	174	174
4.46126	0.58016	1.65982	176	174
4.46442	0.58171	1.65842	178	174
1.31579	2.55526	4.62636	180	174
4.43126	0.58523	1.67559	182	174
4.45846	0.58179	1.66175	184	174
4.42505	0.58395	1.68426	186	174
4.42632	0.5864	1.68113	188	174
1.31037	2.55382	4.62248	190	174
1.30903	2.55601	4.61797	192	174
1.91195	1.99607	3.58571	0	176
1.90597	1.99709	3.57834	2	176
1.91375	1.99581	3.58466	4	176
1.90429	1.99447	3.57745	6	176
1.90907	1.99777	3.58245	8	176
1.90444	1.99551	3.57916	10	176
1.90587	1.99487	3.58325	12	176
1.90954	1.99567	3.58145	14	176
1.90598	1.99684	3.57759	16	176
1.9125	1.99916	3.58743	18	176
1.90889	1.99582	3.57547	20	176
1.91235	1.99924	3.58528	22	176
1.90991	1.99772	3.57852	24	176
3.31319	1.79976	5.6258	26	176
3.31328	1.79837	5.62831	28	176
4.59889	0.68975	1.93537	30	176
4.59468	0.6899	1.93881	32	176
4.59643	0.68764	1.93626	34	176
4.59303	0.68831	1.94014	36	176
4.59416	0.68835	1.93841	38	176
4.5961	0.68771	1.93649	40	176
4.59543	0.68776	1.93699	42	176
4.59259	0.68791	1.94023	44	176
4.59243	0.689	1.94039	46	176
4.59355	0.68577	1.93977	48	176
4.59395	0.68948	1.93912	50	176
3.30777	1.8001	5.62973	52	176
3.31068	1.79671	5.62887	54	176
4.57989	0.6859	1.93851	56	176
3.30043	1.80279	5.64116	58	176
0.23246	1.59114	1.74515	60	176
0.22414	1.59185	1.74173	62	176
2.11972	2.2957	3.76932	64	176
2.10646	2.30121	3.74873	66	176
2.10045	2.29889	3.75273	68	176
2.09926	2.29872	3.75241	70	176
2.1044	2.29952	3.7519	72	176
2.12613	2.28837	3.77545	74	176
4.10798	0.66131	2.60063	76	176
3.46394	2.12188	5.90129	78	176
4.18098	1.14669	2.13402	80	176
4.18119	1.15145	2.14122	82	176
4.1802	1.14209	2.14075	84	176
4.19606	1.1485	2.13859	86	176
4.19032	1.15095	2.13737	88	176
4.20433	1.14996	5.27855	90	176
4.20083	1.153	5.27654	92	176
4.18292	1.14218	2.16428	94	176
4.21142	1.1488	5.27122	96	176
4.18695	1.14531	2.14742	98	176
4.20802	1.14925	5.27048	100	176
6.03166	1.06717	1.08254	102	176
6.0343	1.0676	1.08125	104	176
4.21218	1.14666	5.26765	106	176
4.20879	1.14744	5.27084	108	176
4.17583	1.14627	2.15311	110	176
4.19716	1.151	2.14086	112	176
4.19734	1.15251	2.14033	114	176
4.19742	1.15188	2.14285	116	176
4.18506	1.14486	2.14995	118	176
4.162	1.14367	2.16459	120	176
1.19542	1.90744	2.34606	122	176
1.19542	1.90744	2.34606	124	176
1.19799	1.9125	2.3497	126	176
5.58678	2.29159	2.67888	128	176
4.39144	1.24274	2.32902	130	176
4.39315	1.24543	2.34385	132	176
6.2427	0.84002	2.66644	134	176
5.59221	2.29154	2.6714	136	176
5.58999	2.28422	2.67543	138	176
2.00331	2.58957	5.01512	140	176
5.126	0.55092	1.28312	142	176
5.11342	0.5477	1.28193	144	176
3.70915	2.44884	6.16357	146	176
0.025	2.45483	4.45815	148	176
0.03868	2.45707	4.46235	150	176
0.04001	2.45651	4.46349	152	176
0.34984	0.907	1.37057	154	176
3.1795	0.69578	3.38878	156	176
5.78939	1.30636	1.12145	158	176
5.79165	1.31261	1.11451	160	176
5.78575	1.30469	1.12246	162	176
5.79146	1.30604	1.12057	164	176
5.78635	1.3017	1.12415	166	176
5.78937	1.30909	1.11838	168	176
5.79651	1.30088	1.11532	170	176
1.32265	2.56349	4.62327	172	176
4.45766	0.57871	1.6678	174	176
1.31481	2.56122	4.61989	176	176
4.45872	0.58052	1.66166	178	176
