X	Y	phi1	phi	phi2
140.0	136.0	0.60193	2.48345	4.9819
140.0	138.0	0.60193	2.48345	4.9819
140.0	140.0	6.28201	0.98094	2.5892
140.0	142.0	6.28201	0.98094	2.5892
140.0	144.0	6.28201	0.98094	2.5892
140.0	146.0	6.28201	0.98094	2.5892
140.0	148.0	0.36824	0.90934	1.37574
140.0	150.0	0.36824	0.90934	1.37574
140.0	152.0	0.36824	0.90934	1.37574
140.0	154.0	0.36824	0.90934	1.37574
140.0	156.0	0.36824	0.90934	1.37574
140.0	158.0	0.36824	0.90934	1.37574
140.0	160.0	5.12054	0.549	1.29527
140.0	162.0	5.12054	0.549	1.29527
140.0	164.0	5.12054	0.549	1.29527
140.0	166.0	5.12054	0.549	1.29527
140.0	168.0	5.12054	0.549	1.29527
140.0	170.0	5.12054	0.549	1.29527
140.0	172.0	1.19798	1.91286	2.34933
140.0	174.0	5.5962	2.29278	2.68015
140.0	176.0	5.5962	2.29278	2.68015
140.0	178.0	5.5962	2.29278	2.68015
140.0	180.0	5.5962	2.29278	2.68015
140.0	182.0	5.5962	2.29278	2.68015
140.0	184.0	5.5962	2.29278	2.68015
140.0	186.0	5.5962	2.29278	2.68015
140.0	188.0	5.5962	2.29278	2.68015
140.0	190.0	0.97975	1.57655	1.2853
140.0	192.0	0.97975	1.57655	1.2853
142.0	0.0	0.97975	1.57655	1.2853
142.0	2.0	0.97975	1.57655	1.2853
142.0	4.0	0.97975	1.57655	1.2853
142.0	6.0	0.97975	1.57655	1.2853
142.0	8.0	0.97975	1.57655	1.2853
142.0	10.0	0.97975	1.57655	1.2853
142.0	12.0	1.43789	2.29849	3.43611
142.0	14.0	1.43789	2.29849	3.43611
142.0	16.0	1.43789	2.29849	3.43611
142.0	18.0	1.43789	2.29849	3.43611
142.0	20.0	1.43789	2.29849	3.43611
142.0	22.0	1.38816	2.30786	1.82402
142.0	24.0	1.38816	2.30786	1.82402
142.0	26.0	1.38816	2.30786	1.82402
142.0	28.0	1.38816	2.30786	1.82402
142.0	30.0	1.38816	2.30786	1.82402
142.0	32.0	1.38816	2.30786	1.82402
142.0	34.0	1.38816	2.30786	1.82402
142.0	36.0	1.38816	2.30786	1.82402
142.0	38.0	1.38816	2.30786	1.82402
142.0	40.0	1.38816	2.30786	1.82402
142.0	42.0	1.38816	2.30786	1.82402
142.0	44.0	3.97825	1.15659	4.77255
142.0	46.0	3.97825	1.15659	4.77255
142.0	48.0	3.97825	1.15659	4.77255
142.0	50.0	3.97825	1.15659	4.77255
142.0	52.0	3.97825	1.15659	4.77255
142.0	54.0	3.97006	1.15527	4.77757
142.0	56.0	3.97006	1.15527	4.77757
142.0	58.0	3.9676	1.15227	4.78058
142.0	60.0	3.9676	1.15227	4.78058
142.0	62.0	3.9676	1.15227	4.78058
142.0	64.0	3.97334	1.15709	4.77915
142.0	66.0	3.97334	1.15709	4.77915
142.0	68.0	3.97334	1.15709	4.77915
142.0	70.0	3.97334	1.15709	4.77915
142.0	72.0	2.70967	0.93891	2.8395
142.0	74.0	2.94294	1.28493	2.43049
142.0	76.0	2.94294	1.28493	2.43049
142.0	78.0	2.94294	1.28493	2.43049
142.0	80.0	2.94294	1.28493	2.43049
142.0	82.0	1.46567	1.92212	3.4775
142.0	84.0	1.46567	1.92212	3.4775
142.0	86.0	1.46567	1.92212	3.4775
142.0	88.0	1.46567	1.92212	3.4775
142.0	90.0	1.46567	1.92212	3.4775
142.0	92.0	1.46567	1.92212	3.4775
142.0	94.0	1.46567	1.92212	3.4775
142.0	96.0	1.46567	1.92212	3.4775
142.0	98.0	1.46567	1.92212	3.4775
142.0	100.0	3.73819	2.77865	0.06027
142.0	102.0	3.73819	2.77865	0.06027
142.0	104.0	3.73819	2.77865	0.06027
142.0	106.0	3.73819	2.77865	0.06027
142.0	108.0	3.73819	2.77865	0.06027
142.0	110.0	3.73819	2.77865	0.06027
142.0	112.0	3.73819	2.77865	0.06027
142.0	114.0	3.73819	2.77865	0.06027
142.0	116.0	0.59458	2.47604	4.97395
142.0	118.0	0.59458	2.47604	4.97395
142.0	120.0	0.59458	2.47604	4.97395
142.0	122.0	0.59458	2.47604	4.97395
142.0	124.0	0.59458	2.47604	4.97395
142.0	126.0	0.59458	2.47604	4.97395
142.0	128.0	0.60193	2.48345	4.9819
142.0	130.0	0.60193	2.48345	4.9819
142.0	132.0	0.60193	2.48345	4.9819
142.0	134.0	0.60193	2.48345	4.9819
142.0	136.0	0.60193	2.48345	4.9819
142.0	138.0	0.60193	2.48345	4.9819
142.0	140.0	0.60193	2.48345	4.9819
142.0	142.0	5.81217	1.32935	1.11351
142.0	144.0	5.81217	1.32935	1.11351
142.0	146.0	5.81217	1.32935	1.11351
142.0	148.0	5.81217	1.32935	1.11351
142.0	150.0	0.36824	0.90934	1.37574
142.0	152.0	0.36824	0.90934	1.37574
142.0	154.0	0.36824	0.90934	1.37574
142.0	156.0	0.36824	0.90934	1.37574
142.0	158.0	0.36824	0.90934	1.37574
142.0	160.0	0.36824	0.90934	1.37574
142.0	162.0	0.36824	0.90934	1.37574
142.0	164.0	0.36824	0.90934	1.37574
142.0	166.0	0.36824	0.90934	1.37574
142.0	168.0	0.36824	0.90934	1.37574
142.0	170.0	0.36824	0.90934	1.37574
142.0	172.0	5.5962	2.29278	2.68015
142.0	174.0	5.5962	2.29278	2.68015
142.0	176.0	5.5962	2.29278	2.68015
142.0	178.0	5.5962	2.29278	2.68015
142.0	180.0	5.5962	2.29278	2.68015
142.0	182.0	5.5962	2.29278	2.68015
142.0	184.0	5.5962	2.29278	2.68015
142.0	186.0	5.5962	2.29278	2.68015
142.0	188.0	5.5962	2.29278	2.68015
142.0	190.0	0.97975	1.57655	1.2853
142.0	192.0	0.97975	1.57655	1.2853
144.0	0.0	0.97975	1.57655	1.2853
144.0	2.0	0.97975	1.57655	1.2853
144.0	4.0	0.97975	1.57655	1.2853
144.0	6.0	0.97975	1.57655	1.2853
144.0	8.0	0.97975	1.57655	1.2853
144.0	10.0	0.97975	1.57655	1.2853
144.0	12.0	0.97975	1.57655	1.2853
144.0	14.0	1.9347	2.02843	3.61124
144.0	16.0	1.9347	2.02843	3.61124
144.0	18.0	1.9347	2.02843	3.61124
144.0	20.0	1.38816	2.30786	1.82402
144.0	22.0	1.38816	2.30786	1.82402
144.0	24.0	1.38816	2.30786	1.82402
144.0	26.0	1.38816	2.30786	1.82402
144.0	28.0	1.38816	2.30786	1.82402
144.0	30.0	1.38816	2.30786	1.82402
144.0	32.0	1.38816	2.30786	1.82402
144.0	34.0	1.38816	2.30786	1.82402
144.0	36.0	1.38816	2.30786	1.82402
144.0	38.0	1.38816	2.30786	1.82402
144.0	40.0	1.38816	2.30786	1.82402
144.0	42.0	1.38816	2.30786	1.82402
144.0	44.0	3.97825	1.15659	4.77255
144.0	46.0	3.97825	1.15659	4.77255
144.0	48.0	3.97825	1.15659	4.77255
144.0	50.0	3.97825	1.15659	4.77255
144.0	52.0	3.97006	1.15527	4.77757
144.0	54.0	3.97006	1.15527	4.77757
144.0	56.0	3.97006	1.15527	4.77757
144.0	58.0	3.97006	1.15527	4.77757
144.0	60.0	3.9676	1.15227	4.78058
144.0	62.0	3.9676	1.15227	4.78058
144.0	64.0	3.9676	1.15227	4.78058
144.0	66.0	3.97334	1.15709	4.77915
144.0	68.0	3.97334	1.15709	4.77915
144.0	70.0	3.97334	1.15709	4.77915
144.0	72.0	2.70967	0.93891	2.8395
144.0	74.0	2.70967	0.93891	2.8395
144.0	76.0	2.70967	0.93891	2.8395
144.0	78.0	2.70967	0.93891	2.8395
144.0	80.0	2.70967	0.93891	2.8395
144.0	82.0	1.46567	1.92212	3.4775
144.0	84.0	1.46567	1.92212	3.4775
144.0	86.0	1.46567	1.92212	3.4775
144.0	88.0	1.46567	1.92212	3.4775
144.0	90.0	1.46567	1.92212	3.4775
144.0	92.0	1.46567	1.92212	3.4775
144.0	94.0	1.46567	1.92212	3.4775
144.0	96.0	1.46567	1.92212	3.4775
144.0	98.0	1.46567	1.92212	3.4775
144.0	100.0	1.11269	1.87768	2.04316
144.0	102.0	3.73819	2.77865	0.06027
144.0	104.0	3.73819	2.77865	0.06027
144.0	106.0	3.73819	2.77865	0.06027
144.0	108.0	3.73819	2.77865	0.06027
144.0	110.0	3.73819	2.77865	0.06027
144.0	112.0	3.73819	2.77865	0.06027
144.0	114.0	3.73819	2.77865	0.06027
144.0	116.0	0.59458	2.47604	4.97395
144.0	118.0	0.59458	2.47604	4.97395
144.0	120.0	0.59458	2.47604	4.97395
144.0	122.0	0.59458	2.47604	4.97395
144.0	124.0	0.59458	2.47604	4.97395
144.0	126.0	0.60193	2.48345	4.9819
144.0	128.0	0.60193	2.48345	4.9819
144.0	130.0	0.60193	2.48345	4.9819
144.0	132.0	0.60193	2.48345	4.9819
144.0	134.0	0.60193	2.48345	4.9819
144.0	136.0	0.60193	2.48345	4.9819
144.0	138.0	0.60193	2.48345	4.9819
144.0	140.0	5.81217	1.32935	1.11351
144.0	142.0	5.81217	1.32935	1.11351
144.0	144.0	5.81217	1.32935	1.11351
144.0	146.0	5.81217	1.32935	1.11351
144.0	148.0	5.81217	1.32935	1.11351
144.0	150.0	5.81217	1.32935	1.11351
144.0	152.0	0.36824	0.90934	1.37574
144.0	154.0	0.36824	0.90934	1.37574
144.0	156.0	0.36824	0.90934	1.37574
144.0	158.0	0.36824	0.90934	1.37574
144.0	160.0	0.36824	0.90934	1.37574
144.0	162.0	0.36824	0.90934	1.37574
144.0	164.0	0.36824	0.90934	1.37574
144.0	166.0	0.36824	0.90934	1.37574
144.0	168.0	0.36824	0.90934	1.37574
144.0	170.0	0.36824	0.90934	1.37574
144.0	172.0	5.5962	2.29278	2.68015
144.0	174.0	5.5962	2.29278	2.68015
144.0	176.0	5.5962	2.29278	2.68015
144.0	178.0	5.5962	2.29278	2.68015
144.0	180.0	5.5962	2.29278	2.68015
144.0	182.0	5.5962	2.29278	2.68015
144.0	184.0	5.5962	2.29278	2.68015
144.0	186.0	5.5962	2.29278	2.68015
144.0	188.0	5.5962	2.29278	2.68015
144.0	190.0	0.97975	1.57655	1.2853
144.0	192.0	0.97975	1.57655	1.2853
146.0	0.0	0.97975	1.57655	1.2853
146.0	2.0	0.97975	1.57655	1.2853
146.0	4.0	0.97975	1.57655	1.2853
146.0	6.0	0.97975	1.57655	1.2853
146.0	8.0	0.97975	1.57655	1.2853
146.0	10.0	0.97975	1.57655	1.2853
146.0	12.0	1.9347	2.02843	3.61124
146.0	14.0	1.9347	2.02843	3.61124
146.0	16.0	1.9347	2.02843	3.61124
146.0	18.0	0.26597	2.04826	4.32642
146.0	20.0	1.38816	2.30786	1.82402
146.0	22.0	1.38816	2.30786	1.82402
146.0	24.0	1.38816	2.30786	1.82402
146.0	26.0	1.38816	2.30786	1.82402
146.0	28.0	1.38816	2.30786	1.82402
146.0	30.0	1.38816	2.30786	1.82402
146.0	32.0	1.38816	2.30786	1.82402
146.0	34.0	1.38816	2.30786	1.82402
146.0	36.0	1.38816	2.30786	1.82402
146.0	38.0	1.38816	2.30786	1.82402
146.0	40.0	1.38816	2.30786	1.82402
146.0	42.0	1.38816	2.30786	1.82402
146.0	44.0	3.97825	1.15659	4.77255
146.0	46.0	3.97825	1.15659	4.77255
146.0	48.0	3.97825	1.15659	4.77255
146.0	50.0	3.97006	1.15527	4.77757
146.0	52.0	3.97006	1.15527	4.77757
146.0	54.0	3.97006	1.15527	4.77757
146.0	56.0	3.97006	1.15527	4.77757
146.0	58.0	3.97006	1.15527	4.77757
146.0	60.0	3.97006	1.15527	4.77757
146.0	62.0	3.9676	1.15227	4.78058
146.0	64.0	3.9676	1.15227	4.78058
146.0	66.0	3.9676	1.15227	4.78058
146.0	68.0	3.97334	1.15709	4.77915
146.0	70.0	2.70967	0.93891	2.8395
146.0	72.0	2.70967	0.93891	2.8395
146.0	74.0	2.70967	0.93891	2.8395
146.0	76.0	2.70967	0.93891	2.8395
146.0	78.0	2.70967	0.93891	2.8395
146.0	80.0	2.70967	0.93891	2.8395
146.0	82.0	2.70967	0.93891	2.8395
146.0	84.0	1.46567	1.92212	3.4775
146.0	86.0	1.46567	1.92212	3.4775
146.0	88.0	1.46567	1.92212	3.4775
146.0	90.0	1.46567	1.92212	3.4775
146.0	92.0	1.46567	1.92212	3.4775
146.0	94.0	1.46567	1.92212	3.4775
146.0	96.0	1.46567	1.92212	3.4775
146.0	98.0	1.11269	1.87768	2.04316
146.0	100.0	1.11269	1.87768	2.04316
146.0	102.0	3.73819	2.77865	0.06027
146.0	104.0	3.73819	2.77865	0.06027
146.0	106.0	3.73819	2.77865	0.06027
146.0	108.0	3.73819	2.77865	0.06027
146.0	110.0	3.73819	2.77865	0.06027
146.0	112.0	3.73819	2.77865	0.06027
146.0	114.0	0.59849	2.48026	4.97623
146.0	116.0	0.59849	2.48026	4.97623
146.0	118.0	0.59849	2.48026	4.97623
146.0	120.0	0.59849	2.48026	4.97623
146.0	122.0	0.59849	2.48026	4.97623
146.0	124.0	0.60193	2.48345	4.9819
146.0	126.0	0.60193	2.48345	4.9819
146.0	128.0	0.60193	2.48345	4.9819
146.0	130.0	0.60193	2.48345	4.9819
146.0	132.0	0.60193	2.48345	4.9819
146.0	134.0	0.60193	2.48345	4.9819
146.0	136.0	0.60193	2.48345	4.9819
146.0	138.0	0.60193	2.48345	4.9819
146.0	140.0	0.60193	2.48345	4.9819
146.0	142.0	5.81217	1.32935	1.11351
146.0	144.0	5.81217	1.32935	1.11351
146.0	146.0	5.81217	1.32935	1.11351
146.0	148.0	5.81217	1.32935	1.11351
146.0	150.0	5.81217	1.32935	1.11351
146.0	152.0	5.81217	1.32935	1.11351
146.0	154.0	0.36824	0.90934	1.37574
146.0	156.0	0.36824	0.90934	1.37574
146.0	158.0	0.36824	0.90934	1.37574
146.0	160.0	0.36824	0.90934	1.37574
146.0	162.0	0.36824	0.90934	1.37574
146.0	164.0	0.36824	0.90934	1.37574
146.0	166.0	0.36824	0.90934	1.37574
146.0	168.0	0.36824	0.90934	1.37574
146.0	170.0	0.36824	0.90934	1.37574
146.0	172.0	5.5962	2.29278	2.68015
146.0	174.0	5.5962	2.29278	2.68015
146.0	176.0	5.5962	2.29278	2.68015
146.0	178.0	5.5962	2.29278	2.68015
146.0	180.0	5.5962	2.29278	2.68015
146.0	182.0	5.5962	2.29278	2.68015
146.0	184.0	5.5962	2.29278	2.68015
146.0	186.0	5.5962	2.29278	2.68015
146.0	188.0	5.5962	2.29278	2.68015
146.0	190.0	0.97975	1.57655	1.2853
146.0	192.0	0.97975	1.57655	1.2853
148.0	0.0	0.97975	1.57655	1.2853
148.0	2.0	0.97975	1.57655	1.2853
148.0	4.0	0.97975	1.57655	1.2853
148.0	6.0	0.97975	1.57655	1.2853
148.0	8.0	0.97975	1.57655	1.2853
148.0	10.0	1.9347	2.02843	3.61124
148.0	12.0	1.9347	2.02843	3.61124
148.0	14.0	1.9347	2.02843	3.61124
148.0	16.0	1.9347	2.02843	3.61124
148.0	18.0	0.26597	2.04826	4.32642
148.0	20.0	0.26597	2.04826	4.32642
148.0	22.0	1.38816	2.30786	1.82402
148.0	24.0	1.38816	2.30786	1.82402
148.0	26.0	1.38816	2.30786	1.82402
148.0	28.0	1.38816	2.30786	1.82402
148.0	30.0	1.38816	2.30786	1.82402
148.0	32.0	1.38816	2.30786	1.82402
148.0	34.0	1.38816	2.30786	1.82402
148.0	36.0	1.38816	2.30786	1.82402
148.0	38.0	1.38816	2.30786	1.82402
148.0	40.0	1.38816	2.30786	1.82402
148.0	42.0	3.97825	1.15659	4.77255
148.0	44.0	3.97825	1.15659	4.77255
148.0	46.0	3.97825	1.15659	4.77255
148.0	48.0	3.97006	1.15527	4.77757
148.0	50.0	3.97006	1.15527	4.77757
148.0	52.0	3.97006	1.15527	4.77757
148.0	54.0	3.97006	1.15527	4.77757
148.0	56.0	3.97006	1.15527	4.77757
148.0	58.0	3.97006	1.15527	4.77757
148.0	60.0	3.97006	1.15527	4.77757
148.0	62.0	3.97006	1.15527	4.77757
148.0	64.0	3.97006	1.15527	4.77757
148.0	66.0	3.9676	1.15227	4.78058
148.0	68.0	3.9676	1.15227	4.78058
148.0	70.0	2.70967	0.93891	2.8395
148.0	72.0	2.70967	0.93891	2.8395
148.0	74.0	2.70967	0.93891	2.8395
148.0	76.0	2.70967	0.93891	2.8395
148.0	78.0	2.70967	0.93891	2.8395
148.0	80.0	2.70967	0.93891	2.8395
148.0	82.0	2.70967	0.93891	2.8395
148.0	84.0	3.05095	1.39164	2.70735
148.0	86.0	1.46567	1.92212	3.4775
148.0	88.0	1.46567	1.92212	3.4775
148.0	90.0	1.46567	1.92212	3.4775
148.0	92.0	1.46567	1.92212	3.4775
148.0	94.0	3.05095	1.39164	2.70735
148.0	96.0	1.11269	1.87768	2.04316
148.0	98.0	1.11269	1.87768	2.04316
148.0	100.0	1.11269	1.87768	2.04316
148.0	102.0	1.11269	1.87768	2.04316
148.0	104.0	3.73819	2.77865	0.06027
148.0	106.0	3.73819	2.77865	0.06027
148.0	108.0	3.73819	2.77865	0.06027
148.0	110.0	3.73819	2.77865	0.06027
148.0	112.0	0.59849	2.48026	4.97623
148.0	114.0	0.59849	2.48026	4.97623
148.0	116.0	0.59849	2.48026	4.97623
148.0	118.0	0.59849	2.48026	4.97623
148.0	120.0	0.59849	2.48026	4.97623
148.0	122.0	0.59849	2.48026	4.97623
148.0	124.0	0.60193	2.48345	4.9819
148.0	126.0	0.60193	2.48345	4.9819
148.0	128.0	0.60193	2.48345	4.9819
148.0	130.0	0.60193	2.48345	4.9819
148.0	132.0	0.60193	2.48345	4.9819
148.0	134.0	0.60193	2.48345	4.9819
148.0	136.0	0.60193	2.48345	4.9819
148.0	138.0	0.60193	2.48345	4.9819
148.0	140.0	5.80285	1.32375	1.13216
148.0	142.0	5.81217	1.32935	1.11351
148.0	144.0	5.81217	1.32935	1.11351
148.0	146.0	5.81217	1.32935	1.11351
148.0	148.0	5.81217	1.32935	1.11351
148.0	150.0	5.81217	1.32935	1.11351
148.0	152.0	5.81217	1.32935	1.11351
148.0	154.0	5.81217	1.32935	1.11351
148.0	156.0	0.36824	0.90934	1.37574
148.0	158.0	0.36824	0.90934	1.37574
148.0	160.0	0.36824	0.90934	1.37574
148.0	162.0	0.36824	0.90934	1.37574
148.0	164.0	0.36824	0.90934	1.37574
148.0	166.0	0.36824	0.90934	1.37574
148.0	168.0	0.36824	0.90934	1.37574
148.0	170.0	0.36824	0.90934	1.37574
148.0	172.0	5.78455	1.30324	1.1243
148.0	174.0	5.78455	1.30324	1.1243
148.0	176.0	5.5962	2.29278	2.68015
148.0	178.0	5.5962	2.29278	2.68015
148.0	180.0	5.5962	2.29278	2.68015
148.0	182.0	5.5962	2.29278	2.68015
148.0	184.0	5.5962	2.29278	2.68015
148.0	186.0	5.5962	2.29278	2.68015
148.0	188.0	5.5962	2.29278	2.68015
148.0	190.0	0.97975	1.57655	1.2853
148.0	192.0	0.97975	1.57655	1.2853
150.0	0.0	0.97975	1.57655	1.2853
150.0	2.0	0.97975	1.57655	1.2853
150.0	4.0	0.97975	1.57655	1.2853
150.0	6.0	1.9347	2.02843	3.61124
150.0	8.0	1.9347	2.02843	3.61124
150.0	10.0	1.9347	2.02843	3.61124
150.0	12.0	1.9347	2.02843	3.61124
150.0	14.0	1.9347	2.02843	3.61124
150.0	16.0	0.26597	2.04826	4.32642
150.0	18.0	0.26597	2.04826	4.32642
150.0	20.0	0.26597	2.04826	4.32642
150.0	22.0	0.26597	2.04826	4.32642
150.0	24.0	0.26597	2.04826	4.32642
150.0	26.0	0.26597	2.04826	4.32642
150.0	28.0	0.26597	2.04826	4.32642
150.0	30.0	1.38816	2.30786	1.82402
150.0	32.0	1.38816	2.30786	1.82402
150.0	34.0	1.38816	2.30786	1.82402
150.0	36.0	1.38816	2.30786	1.82402
150.0	38.0	1.38816	2.30786	1.82402
150.0	40.0	5.03347	0.66199	1.34357
150.0	42.0	5.03347	0.66199	1.34357
150.0	44.0	5.03347	0.66199	1.34357
150.0	46.0	3.97006	1.15527	4.77757
150.0	48.0	3.97006	1.15527	4.77757
150.0	50.0	3.97006	1.15527	4.77757
150.0	52.0	3.97006	1.15527	4.77757
150.0	54.0	3.97006	1.15527	4.77757
150.0	56.0	3.97006	1.15527	4.77757
150.0	58.0	3.97006	1.15527	4.77757
150.0	60.0	3.97006	1.15527	4.77757
150.0	62.0	3.97006	1.15527	4.77757
150.0	64.0	3.97006	1.15527	4.77757
150.0	66.0	3.9676	1.15227	4.78058
150.0	68.0	2.70967	0.93891	2.8395
150.0	70.0	2.70967	0.93891	2.8395
150.0	72.0	2.70967	0.93891	2.8395
150.0	74.0	2.70967	0.93891	2.8395
150.0	76.0	2.70967	0.93891	2.8395
150.0	78.0	2.70967	0.93891	2.8395
150.0	80.0	2.70967	0.93891	2.8395
150.0	82.0	2.70967	0.93891	2.8395
150.0	84.0	2.70967	0.93891	2.8395
150.0	86.0	3.05095	1.39164	2.70735
150.0	88.0	3.05095	1.39164	2.70735
150.0	90.0	3.05095	1.39164	2.70735
150.0	92.0	3.05095	1.39164	2.70735
150.0	94.0	3.05095	1.39164	2.70735
150.0	96.0	1.11269	1.87768	2.04316
150.0	98.0	1.11269	1.87768	2.04316
150.0	100.0	1.11269	1.87768	2.04316
150.0	102.0	1.11269	1.87768	2.04316
150.0	104.0	1.11269	1.87768	2.04316
150.0	106.0	1.11614	1.87998	2.04898
150.0	108.0	3.73819	2.77865	0.06027
150.0	110.0	0.59849	2.48026	4.97623
150.0	112.0	0.59849	2.48026	4.97623
150.0	114.0	0.59849	2.48026	4.97623
150.0	116.0	0.59849	2.48026	4.97623
150.0	118.0	0.59849	2.48026	4.97623
150.0	120.0	0.59849	2.48026	4.97623
150.0	122.0	0.59849	2.48026	4.97623
150.0	124.0	0.60193	2.48345	4.9819
150.0	126.0	0.60193	2.48345	4.9819
150.0	128.0	0.60193	2.48345	4.9819
150.0	130.0	0.60193	2.48345	4.9819
150.0	132.0	0.60193	2.48345	4.9819
150.0	134.0	0.60193	2.48345	4.9819
150.0	136.0	0.60193	2.48345	4.9819
150.0	138.0	4.11465	0.76635	2.30274
150.0	140.0	5.80285	1.32375	1.13216
150.0	142.0	5.80285	1.32375	1.13216
150.0	144.0	5.81217	1.32935	1.11351
150.0	146.0	5.81217	1.32935	1.11351
150.0	148.0	5.81217	1.32935	1.11351
150.0	150.0	5.81217	1.32935	1.11351
150.0	152.0	5.81217	1.32935	1.11351
150.0	154.0	5.81217	1.32935	1.11351
150.0	156.0	0.36824	0.90934	1.37574
150.0	158.0	0.36824	0.90934	1.37574
150.0	160.0	0.36824	0.90934	1.37574
150.0	162.0	0.36824	0.90934	1.37574
150.0	164.0	0.36824	0.90934	1.37574
150.0	166.0	0.36824	0.90934	1.37574
150.0	168.0	0.36824	0.90934	1.37574
150.0	170.0	0.36824	0.90934	1.37574
150.0	172.0	5.78455	1.30324	1.1243
150.0	174.0	5.78455	1.30324	1.1243
150.0	176.0	5.78455	1.30324	1.1243
150.0	178.0	5.78455	1.30324	1.1243
150.0	180.0	5.78455	1.30324	1.1243
150.0	182.0	5.78455	1.30324	1.1243
150.0	184.0	5.78455	1.30324	1.1243
150.0	186.0	5.5962	2.29278	2.68015
150.0	188.0	0.97975	1.57655	1.2853
150.0	190.0	0.97975	1.57655	1.2853
150.0	192.0	0.97975	1.57655	1.2853
152.0	0.0	0.97975	1.57655	1.2853
152.0	2.0	1.92884	2.02601	3.61249
152.0	4.0	1.92884	2.02601	3.61249
152.0	6.0	1.92884	2.02601	3.61249
152.0	8.0	1.9347	2.02843	3.61124
152.0	10.0	1.9347	2.02843	3.61124
152.0	12.0	1.9347	2.02843	3.61124
152.0	14.0	0.26597	2.04826	4.32642
152.0	16.0	0.26597	2.04826	4.32642
152.0	18.0	0.26597	2.04826	4.32642
152.0	20.0	0.26597	2.04826	4.32642
152.0	22.0	0.26597	2.04826	4.32642
152.0	24.0	0.26597	2.04826	4.32642
152.0	26.0	0.26597	2.04826	4.32642
152.0	28.0	0.26597	2.04826	4.32642
152.0	30.0	0.26597	2.04826	4.32642
152.0	32.0	1.38816	2.30786	1.82402
152.0	34.0	1.38816	2.30786	1.82402
152.0	36.0	1.38816	2.30786	1.82402
152.0	38.0	5.03347	0.66199	1.34357
152.0	40.0	5.03347	0.66199	1.34357
152.0	42.0	5.03347	0.66199	1.34357
152.0	44.0	5.03347	0.66199	1.34357
152.0	46.0	5.03347	0.66199	1.34357
152.0	48.0	5.03347	0.66199	1.34357
152.0	50.0	5.03347	0.66199	1.34357
152.0	52.0	5.03347	0.66199	1.34357
152.0	54.0	3.97006	1.15527	4.77757
152.0	56.0	3.97006	1.15527	4.77757
152.0	58.0	3.97006	1.15527	4.77757
152.0	60.0	3.97006	1.15527	4.77757
152.0	62.0	3.97006	1.15527	4.77757
152.0	64.0	3.97006	1.15527	4.77757
152.0	66.0	3.97006	1.15527	4.77757
152.0	68.0	2.70967	0.93891	2.8395
152.0	70.0	2.70967	0.93891	2.8395
152.0	72.0	2.70967	0.93891	2.8395
152.0	74.0	2.70967	0.93891	2.8395
152.0	76.0	2.70967	0.93891	2.8395
152.0	78.0	2.70967	0.93891	2.8395
152.0	80.0	2.70967	0.93891	2.8395
152.0	82.0	2.70967	0.93891	2.8395
152.0	84.0	3.05095	1.39164	2.70735
152.0	86.0	3.05095	1.39164	2.70735
152.0	88.0	3.05095	1.39164	2.70735
152.0	90.0	3.05095	1.39164	2.70735
152.0	92.0	3.05095	1.39164	2.70735
152.0	94.0	1.11269	1.87768	2.04316
152.0	96.0	1.11269	1.87768	2.04316
152.0	98.0	1.11269	1.87768	2.04316
152.0	100.0	1.11269	1.87768	2.04316
152.0	102.0	1.11269	1.87768	2.04316
152.0	104.0	1.11614	1.87998	2.04898
152.0	106.0	1.11614	1.87998	2.04898
152.0	108.0	0.59849	2.48026	4.97623
152.0	110.0	0.59849	2.48026	4.97623
152.0	112.0	0.59849	2.48026	4.97623
152.0	114.0	0.59849	2.48026	4.97623
152.0	116.0	0.59849	2.48026	4.97623
152.0	118.0	0.59849	2.48026	4.97623
152.0	120.0	0.59849	2.48026	4.97623
152.0	122.0	0.59849	2.48026	4.97623
152.0	124.0	0.59849	2.48026	4.97623
152.0	126.0	0.60193	2.48345	4.9819
152.0	128.0	0.60193	2.48345	4.9819
152.0	130.0	0.60193	2.48345	4.9819
152.0	132.0	0.60193	2.48345	4.9819
152.0	134.0	0.60193	2.48345	4.9819
152.0	136.0	0.60193	2.48345	4.9819
152.0	138.0	4.11465	0.76635	2.30274
152.0	140.0	4.11465	0.76635	2.30274
152.0	142.0	4.11465	0.76635	2.30274
152.0	144.0	5.80285	1.32375	1.13216
152.0	146.0	5.81217	1.32935	1.11351
152.0	148.0	5.81217	1.32935	1.11351
152.0	150.0	5.81217	1.32935	1.11351
152.0	152.0	5.81217	1.32935	1.11351
152.0	154.0	5.81217	1.32935	1.11351
152.0	156.0	5.81217	1.32935	1.11351
152.0	158.0	0.36824	0.90934	1.37574
152.0	160.0	0.36824	0.90934	1.37574
152.0	162.0	0.36824	0.90934	1.37574
152.0	164.0	0.36824	0.90934	1.37574
152.0	166.0	0.36824	0.90934	1.37574
152.0	168.0	0.36824	0.90934	1.37574
152.0	170.0	0.36824	0.90934	1.37574
152.0	172.0	5.78455	1.30324	1.1243
152.0	174.0	5.78455	1.30324	1.1243
152.0	176.0	5.78455	1.30324	1.1243
152.0	178.0	5.78455	1.30324	1.1243
152.0	180.0	5.78455	1.30324	1.1243
152.0	182.0	5.78455	1.30324	1.1243
152.0	184.0	5.78455	1.30324	1.1243
152.0	186.0	5.78455	1.30324	1.1243
