phi1,phi,phi2,X,Y,IQ
1.35618,2.13445,1.41002,243.0,35.0,60
1.35618,2.13445,1.41002,243.0,36.0,60
1.35618,2.13445,1.41002,243.0,37.0,60
1.35618,2.13445,1.41002,243.0,38.0,60
1.35618,2.13445,1.41002,243.0,39.0,60
1.35618,2.13445,1.41002,243.0,40.0,60
1.35618,2.13445,1.41002,244.0,0.0,60
1.35618,2.13445,1.41002,244.0,1.0,60
1.35618,2.13445,1.41002,244.0,2.0,60
1.35618,2.13445,1.41002,244.0,3.0,60
1.35618,2.13445,1.41002,244.0,4.0,60
1.35618,2.13445,1.41002,244.0,5.0,60
1.35618,2.13445,1.41002,244.0,6.0,60
1.35618,2.13445,1.41002,244.0,7.0,60
1.35618,2.13445,1.41002,244.0,8.0,60
1.35618,2.13445,1.41002,244.0,9.0,60
1.35618,2.13445,1.41002,244.0,10.0,60
1.35618,2.13445,1.41002,244.0,11.0,60
1.35618,2.13445,1.41002,244.0,12.0,60
1.35618,2.13445,1.41002,244.0,13.0,60
1.35618,2.13445,1.41002,244.0,14.0,60
1.35618,2.13445,1.41002,244.0,15.0,60
1.35618,2.13445,1.41002,244.0,16.0,60
1.35618,2.13445,1.41002,244.0,17.0,60
1.35618,2.13445,1.41002,244.0,18.0,60
1.35618,2.13445,1.41002,244.0,19.0,60
1.35618,2.13445,1.41002,244.0,20.0,60
1.35618,2.13445,1.41002,244.0,21.0,60
1.35618,2.13445,1.41002,244.0,22.0,60
1.35618,2.13445,1.41002,244.0,23.0,60
1.35618,2.13445,1.41002,244.0,24.0,60
1.35618,2.13445,1.41002,244.0,25.0,60
1.35618,2.13445,1.41002,244.0,26.0,60
1.35618,2.13445,1.41002,244.0,27.0,60
1.35618,2.13445,1.41002,244.0,28.0,60
1.35618,2.13445,1.41002,244.0,29.0,60
1.35618,2.13445,1.41002,244.0,30.0,60
1.35618,2.13445,1.41002,244.0,31.0,60
1.35618,2.13445,1.41002,244.0,32.0,60
1.35618,2.13445,1.41002,244.0,33.0,60
1.35618,2.13445,1.41002,244.0,34.0,60
1.35618,2.13445,1.41002,244.0,35.0,60
1.35618,2.13445,1.41002,244.0,36.0,60
1.35618,2.13445,1.41002,244.0,37.0,60
1.35618,2.13445,1.41002,244.0,38.0,60
1.35618,2.13445,1.41002,244.0,39.0,60
1.35618,2.13445,1.41002,244.0,40.0,60
1.35618,2.13445,1.41002,245.0,0.0,60
1.35618,2.13445,1.41002,245.0,1.0,60
1.35618,2.13445,1.41002,245.0,2.0,60
1.35618,2.13445,1.41002,245.0,3.0,60
1.35618,2.13445,1.41002,245.0,4.0,60
1.35618,2.13445,1.41002,245.0,5.0,60
1.35618,2.13445,1.41002,245.0,6.0,60
1.35618,2.13445,1.41002,245.0,7.0,60
1.35618,2.13445,1.41002,245.0,8.0,60
1.35618,2.13445,1.41002,245.0,9.0,60
1.35618,2.13445,1.41002,245.0,10.0,60
1.35618,2.13445,1.41002,245.0,11.0,60
1.35618,2.13445,1.41002,245.0,12.0,60
1.35618,2.13445,1.41002,245.0,13.0,60
1.35618,2.13445,1.41002,245.0,14.0,60
1.35618,2.13445,1.41002,245.0,15.0,60
1.35618,2.13445,1.41002,245.0,16.0,60
1.35618,2.13445,1.41002,245.0,17.0,60
1.35618,2.13445,1.41002,245.0,18.0,60
1.35618,2.13445,1.41002,245.0,19.0,60
1.35618,2.13445,1.41002,245.0,20.0,60
1.35618,2.13445,1.41002,245.0,21.0,60
1.35618,2.13445,1.41002,245.0,22.0,60
1.35618,2.13445,1.41002,245.0,23.0,60
1.35618,2.13445,1.41002,245.0,24.0,60
1.35618,2.13445,1.41002,245.0,25.0,60
1.35618,2.13445,1.41002,245.0,26.0,60
1.35618,2.13445,1.41002,245.0,27.0,60
1.35618,2.13445,1.41002,245.0,28.0,60
1.35618,2.13445,1.41002,245.0,29.0,60
1.35618,2.13445,1.41002,245.0,30.0,60
1.35618,2.13445,1.41002,245.0,31.0,60
1.35618,2.13445,1.41002,245.0,32.0,60
1.35618,2.13445,1.41002,245.0,33.0,60
1.35618,2.13445,1.41002,245.0,34.0,60
1.35618,2.13445,1.41002,245.0,35.0,60
1.35618,2.13445,1.41002,245.0,36.0,60
1.35618,2.13445,1.41002,245.0,37.0,60
1.35618,2.13445,1.41002,245.0,38.0,60
1.35618,2.13445,1.41002,245.0,39.0,60
1.35618,2.13445,1.41002,245.0,40.0,60
1.35618,2.13445,1.41002,246.0,0.0,60
1.35618,2.13445,1.41002,246.0,1.0,60
1.35618,2.13445,1.41002,246.0,2.0,60
1.35618,2.13445,1.41002,246.0,3.0,60
1.35618,2.13445,1.41002,246.0,4.0,60
1.35618,2.13445,1.41002,246.0,5.0,60
1.35618,2.13445,1.41002,246.0,6.0,60
1.35618,2.13445,1.41002,246.0,7.0,60
1.35618,2.13445,1.41002,246.0,8.0,60
1.35618,2.13445,1.41002,246.0,9.0,60
1.35618,2.13445,1.41002,246.0,10.0,60
1.35618,2.13445,1.41002,246.0,11.0,60
1.35618,2.13445,1.41002,246.0,12.0,60
1.35618,2.13445,1.41002,246.0,13.0,60
1.35618,2.13445,1.41002,246.0,14.0,60
1.35618,2.13445,1.41002,246.0,15.0,60
1.35618,2.13445,1.41002,246.0,16.0,60
1.35618,2.13445,1.41002,246.0,17.0,60
1.35618,2.13445,1.41002,246.0,18.0,60
1.35618,2.13445,1.41002,246.0,19.0,60
1.35618,2.13445,1.41002,246.0,20.0,60
1.35618,2.13445,1.41002,246.0,21.0,60
1.35618,2.13445,1.41002,246.0,22.0,60
1.35618,2.13445,1.41002,246.0,23.0,60
1.35618,2.13445,1.41002,246.0,24.0,60
1.35618,2.13445,1.41002,246.0,25.0,60
1.35618,2.13445,1.41002,246.0,26.0,60
1.35618,2.13445,1.41002,246.0,27.0,60
1.35618,2.13445,1.41002,246.0,28.0,60
1.35618,2.13445,1.41002,246.0,29.0,60
1.35618,2.13445,1.41002,246.0,30.0,60
1.35618,2.13445,1.41002,246.0,31.0,60
1.35618,2.13445,1.41002,246.0,32.0,60
1.35618,2.13445,1.41002,246.0,33.0,60
1.35618,2.13445,1.41002,246.0,34.0,60
1.35618,2.13445,1.41002,246.0,35.0,60
1.35618,2.13445,1.41002,246.0,36.0,60
1.35618,2.13445,1.41002,246.0,37.0,60
1.35618,2.13445,1.41002,246.0,38.0,60
1.35618,2.13445,1.41002,246.0,39.0,60
1.35618,2.13445,1.41002,246.0,40.0,60
1.35618,2.13445,1.41002,247.0,0.0,60
1.35618,2.13445,1.41002,247.0,1.0,60
1.35618,2.13445,1.41002,247.0,2.0,60
1.35618,2.13445,1.41002,247.0,3.0,60
1.35618,2.13445,1.41002,247.0,4.0,60
1.35618,2.13445,1.41002,247.0,5.0,60
1.35618,2.13445,1.41002,247.0,6.0,60
1.35618,2.13445,1.41002,247.0,7.0,60
1.35618,2.13445,1.41002,247.0,8.0,60
1.35618,2.13445,1.41002,247.0,9.0,60
1.35618,2.13445,1.41002,247.0,10.0,60
1.35618,2.13445,1.41002,247.0,11.0,60
1.35618,2.13445,1.41002,247.0,12.0,60
1.35618,2.13445,1.41002,247.0,13.0,60
1.35618,2.13445,1.41002,247.0,14.0,60
1.35618,2.13445,1.41002,247.0,15.0,60
1.35618,2.13445,1.41002,247.0,16.0,60
1.35618,2.13445,1.41002,247.0,17.0,60
1.35618,2.13445,1.41002,247.0,18.0,60
1.35618,2.13445,1.41002,247.0,19.0,60
1.35618,2.13445,1.41002,247.0,20.0,60
1.35618,2.13445,1.41002,247.0,21.0,60
1.35618,2.13445,1.41002,247.0,22.0,60
1.35618,2.13445,1.41002,247.0,23.0,60
1.35618,2.13445,1.41002,247.0,24.0,60
1.35618,2.13445,1.41002,247.0,25.0,60
1.35618,2.13445,1.41002,247.0,26.0,60
1.35618,2.13445,1.41002,247.0,27.0,60
1.35618,2.13445,1.41002,247.0,28.0,60
1.35618,2.13445,1.41002,247.0,29.0,60
1.35618,2.13445,1.41002,247.0,30.0,60
1.35618,2.13445,1.41002,247.0,31.0,60
1.35618,2.13445,1.41002,247.0,32.0,60
1.35618,2.13445,1.41002,247.0,33.0,60
1.35618,2.13445,1.41002,247.0,34.0,60
1.35618,2.13445,1.41002,247.0,35.0,60
1.35618,2.13445,1.41002,247.0,36.0,60
1.35618,2.13445,1.41002,247.0,37.0,60
1.35618,2.13445,1.41002,247.0,38.0,60
1.35618,2.13445,1.41002,247.0,39.0,60
1.35618,2.13445,1.41002,247.0,40.0,60
1.35618,2.13445,1.41002,248.0,0.0,60
1.35618,2.13445,1.41002,248.0,1.0,60
1.35618,2.13445,1.41002,248.0,2.0,60
1.35618,2.13445,1.41002,248.0,3.0,60
1.35618,2.13445,1.41002,248.0,4.0,60
1.35618,2.13445,1.41002,248.0,5.0,60
1.35618,2.13445,1.41002,248.0,6.0,60
1.35618,2.13445,1.41002,248.0,7.0,60
1.35618,2.13445,1.41002,248.0,8.0,60
1.35618,2.13445,1.41002,248.0,9.0,60
1.35618,2.13445,1.41002,248.0,10.0,60
1.35618,2.13445,1.41002,248.0,11.0,60
1.35618,2.13445,1.41002,248.0,12.0,60
1.35618,2.13445,1.41002,248.0,13.0,60
1.35618,2.13445,1.41002,248.0,14.0,60
1.35618,2.13445,1.41002,248.0,15.0,60
1.35618,2.13445,1.41002,248.0,16.0,60
1.35618,2.13445,1.41002,248.0,17.0,60
1.35618,2.13445,1.41002,248.0,18.0,60
1.35618,2.13445,1.41002,248.0,19.0,60
1.35618,2.13445,1.41002,248.0,20.0,60
1.35618,2.13445,1.41002,248.0,21.0,60
1.35618,2.13445,1.41002,248.0,22.0,60
1.35618,2.13445,1.41002,248.0,23.0,60
1.35618,2.13445,1.41002,248.0,24.0,60
1.35618,2.13445,1.41002,248.0,25.0,60
1.35618,2.13445,1.41002,248.0,26.0,60
1.35618,2.13445,1.41002,248.0,27.0,60
1.35618,2.13445,1.41002,248.0,28.0,60
1.35618,2.13445,1.41002,248.0,29.0,60
1.35618,2.13445,1.41002,248.0,30.0,60
1.35618,2.13445,1.41002,248.0,31.0,60
1.35618,2.13445,1.41002,248.0,32.0,60
1.35618,2.13445,1.41002,248.0,33.0,60
1.35618,2.13445,1.41002,248.0,34.0,60
1.35618,2.13445,1.41002,248.0,35.0,60
1.35618,2.13445,1.41002,248.0,36.0,60
1.35618,2.13445,1.41002,248.0,37.0,60
1.35618,2.13445,1.41002,248.0,38.0,60
1.35618,2.13445,1.41002,248.0,39.0,60
1.35618,2.13445,1.41002,248.0,40.0,60
1.35618,2.13445,1.41002,249.0,0.0,60
1.35618,2.13445,1.41002,249.0,1.0,60
1.35618,2.13445,1.41002,249.0,2.0,60
1.35618,2.13445,1.41002,249.0,3.0,60
1.35618,2.13445,1.41002,249.0,4.0,60
1.35618,2.13445,1.41002,249.0,5.0,60
1.35618,2.13445,1.41002,249.0,6.0,60
1.35618,2.13445,1.41002,249.0,7.0,60
1.35618,2.13445,1.41002,249.0,8.0,60
1.35618,2.13445,1.41002,249.0,9.0,60
1.35618,2.13445,1.41002,249.0,10.0,60
1.35618,2.13445,1.41002,249.0,11.0,60
1.35618,2.13445,1.41002,249.0,12.0,60
1.35618,2.13445,1.41002,249.0,13.0,60
1.35618,2.13445,1.41002,249.0,14.0,60
1.35618,2.13445,1.41002,249.0,15.0,60
1.35618,2.13445,1.41002,249.0,16.0,60
1.35618,2.13445,1.41002,249.0,17.0,60
1.35618,2.13445,1.41002,249.0,18.0,60
1.35618,2.13445,1.41002,249.0,19.0,60
1.35618,2.13445,1.41002,249.0,20.0,60
1.35618,2.13445,1.41002,249.0,21.0,60
1.35618,2.13445,1.41002,249.0,22.0,60
1.35618,2.13445,1.41002,249.0,23.0,60
1.35618,2.13445,1.41002,249.0,24.0,60
1.35618,2.13445,1.41002,249.0,25.0,60
1.35618,2.13445,1.41002,249.0,26.0,60
1.35618,2.13445,1.41002,249.0,27.0,60
1.35618,2.13445,1.41002,249.0,28.0,60
1.35618,2.13445,1.41002,249.0,29.0,60
1.35618,2.13445,1.41002,249.0,30.0,60
1.35618,2.13445,1.41002,249.0,31.0,60
1.35618,2.13445,1.41002,249.0,32.0,60
1.35618,2.13445,1.41002,249.0,33.0,60
1.35618,2.13445,1.41002,249.0,34.0,60
1.35618,2.13445,1.41002,249.0,35.0,60
1.35618,2.13445,1.41002,249.0,36.0,60
1.35618,2.13445,1.41002,249.0,37.0,60
1.35618,2.13445,1.41002,249.0,38.0,60
1.35618,2.13445,1.41002,249.0,39.0,60
1.35618,2.13445,1.41002,249.0,40.0,60
1.35618,2.13445,1.41002,250.0,0.0,60
1.35618,2.13445,1.41002,250.0,1.0,60
1.35618,2.13445,1.41002,250.0,2.0,60
1.35618,2.13445,1.41002,250.0,3.0,60
1.35618,2.13445,1.41002,250.0,4.0,60
1.66365,1.29621,2.55138,250.0,5.0,60
1.66365,1.29621,2.55138,250.0,6.0,60
1.35618,2.13445,1.41002,250.0,7.0,60
1.35618,2.13445,1.41002,250.0,8.0,60
1.35618,2.13445,1.41002,250.0,9.0,60
1.35618,2.13445,1.41002,250.0,10.0,60
1.35618,2.13445,1.41002,250.0,11.0,60
1.35618,2.13445,1.41002,250.0,12.0,60
1.35618,2.13445,1.41002,250.0,13.0,60
1.35618,2.13445,1.41002,250.0,14.0,60
1.35618,2.13445,1.41002,250.0,15.0,60
1.35618,2.13445,1.41002,250.0,16.0,60
1.35618,2.13445,1.41002,250.0,17.0,60
1.35618,2.13445,1.41002,250.0,18.0,60
1.35618,2.13445,1.41002,250.0,19.0,60
1.35618,2.13445,1.41002,250.0,20.0,60
1.35618,2.13445,1.41002,250.0,21.0,60
1.35618,2.13445,1.41002,250.0,22.0,60
1.35618,2.13445,1.41002,250.0,23.0,60
1.35618,2.13445,1.41002,250.0,24.0,60
1.35618,2.13445,1.41002,250.0,25.0,60
1.35618,2.13445,1.41002,250.0,26.0,60
1.35618,2.13445,1.41002,250.0,27.0,60
3.25676,0.53564,5.6287,250.0,28.0,60
3.25676,0.53564,5.6287,250.0,29.0,60
1.35618,2.13445,1.41002,250.0,30.0,60
1.35618,2.13445,1.41002,250.0,31.0,60
1.35618,2.13445,1.41002,250.0,32.0,60
1.35618,2.13445,1.41002,250.0,33.0,60
1.35618,2.13445,1.41002,250.0,34.0,60
1.35618,2.13445,1.41002,250.0,35.0,60
1.35618,2.13445,1.41002,250.0,36.0,60
1.35618,2.13445,1.41002,250.0,37.0,60
1.35618,2.13445,1.41002,250.0,38.0,60
1.35618,2.13445,1.41002,250.0,39.0,60
1.35618,2.13445,1.41002,250.0,40.0,60
1.35618,2.13445,1.41002,251.0,0.0,60
1.35618,2.13445,1.41002,251.0,1.0,60
1.35618,2.13445,1.41002,251.0,2.0,60
1.35618,2.13445,1.41002,251.0,3.0,60
1.66365,1.29621,2.55138,251.0,4.0,60
1.66365,1.29621,2.55138,251.0,5.0,60
1.66365,1.29621,2.55138,251.0,6.0,60
1.66365,1.29621,2.55138,251.0,7.0,60
1.35618,2.13445,1.41002,251.0,8.0,60
1.35618,2.13445,1.41002,251.0,9.0,60
1.35618,2.13445,1.41002,251.0,10.0,60
1.35618,2.13445,1.41002,251.0,11.0,60
1.35618,2.13445,1.41002,251.0,12.0,60
1.35618,2.13445,1.41002,251.0,13.0,60
1.35618,2.13445,1.41002,251.0,14.0,60
1.35618,2.13445,1.41002,251.0,15.0,60
1.35618,2.13445,1.41002,251.0,16.0,60
1.35618,2.13445,1.41002,251.0,17.0,60
1.35618,2.13445,1.41002,251.0,18.0,60
1.35618,2.13445,1.41002,251.0,19.0,60
1.35618,2.13445,1.41002,251.0,20.0,60
1.35618,2.13445,1.41002,251.0,21.0,60
1.35618,2.13445,1.41002,251.0,22.0,60
1.35618,2.13445,1.41002,251.0,23.0,60
1.35618,2.13445,1.41002,251.0,24.0,60
1.35618,2.13445,1.41002,251.0,25.0,60
1.35618,2.13445,1.41002,251.0,26.0,60
3.25676,0.53564,5.6287,251.0,27.0,60
3.25676,0.53564,5.6287,251.0,28.0,60
3.25676,0.53564,5.6287,251.0,29.0,60
3.25676,0.53564,5.6287,251.0,30.0,60
1.35618,2.13445,1.41002,251.0,31.0,60
1.35618,2.13445,1.41002,251.0,32.0,60
1.35618,2.13445,1.41002,251.0,33.0,60
1.35618,2.13445,1.41002,251.0,34.0,60
1.35618,2.13445,1.41002,251.0,35.0,60
1.35618,2.13445,1.41002,251.0,36.0,60
1.35618,2.13445,1.41002,251.0,37.0,60
1.35618,2.13445,1.41002,251.0,38.0,60
1.35618,2.13445,1.41002,251.0,39.0,60
1.35618,2.13445,1.41002,251.0,40.0,60
1.35618,2.13445,1.41002,252.0,0.0,60
1.35618,2.13445,1.41002,252.0,1.0,60
1.35618,2.13445,1.41002,252.0,2.0,60
1.66365,1.29621,2.55138,252.0,3.0,60
1.66365,1.29621,2.55138,252.0,4.0,60
1.66365,1.29621,2.55138,252.0,5.0,60
1.66365,1.29621,2.55138,252.0,6.0,60
1.66365,1.29621,2.55138,252.0,7.0,60
1.66365,1.29621,2.55138,252.0,8.0,60
1.35618,2.13445,1.41002,252.0,9.0,60
1.35618,2.13445,1.41002,252.0,10.0,60
1.35618,2.13445,1.41002,252.0,11.0,60
1.35618,2.13445,1.41002,252.0,12.0,60
1.35618,2.13445,1.41002,252.0,13.0,60
1.35618,2.13445,1.41002,252.0,14.0,60
1.35618,2.13445,1.41002,252.0,15.0,60
1.35618,2.13445,1.41002,252.0,16.0,60
1.35618,2.13445,1.41002,252.0,17.0,60
1.35618,2.13445,1.41002,252.0,18.0,60
1.35618,2.13445,1.41002,252.0,19.0,60
1.35618,2.13445,1.41002,252.0,20.0,60
1.35618,2.13445,1.41002,252.0,21.0,60
1.35618,2.13445,1.41002,252.0,22.0,60
1.35618,2.13445,1.41002,252.0,23.0,60
1.35618,2.13445,1.41002,252.0,24.0,60
1.35618,2.13445,1.41002,252.0,25.0,60
3.25676,0.53564,5.6287,252.0,26.0,60
3.25676,0.53564,5.6287,252.0,27.0,60
3.25676,0.53564,5.6287,252.0,28.0,60
3.25676,0.53564,5.6287,252.0,29.0,60
3.25676,0.53564,5.6287,252.0,30.0,60
3.25676,0.53564,5.6287,252.0,31.0,60
1.35618,2.13445,1.41002,252.0,32.0,60
1.35618,2.13445,1.41002,252.0,33.0,60
1.35618,2.13445,1.41002,252.0,34.0,60
1.35618,2.13445,1.41002,252.0,35.0,60
1.35618,2.13445,1.41002,252.0,36.0,60
1.35618,2.13445,1.41002,252.0,37.0,60
1.35618,2.13445,1.41002,252.0,38.0,60
1.35618,2.13445,1.41002,252.0,39.0,60
1.35618,2.13445,1.41002,252.0,40.0,60
1.35618,2.13445,1.41002,253.0,0.0,60
1.35618,2.13445,1.41002,253.0,1.0,60
1.66365,1.29621,2.55138,253.0,2.0,60
1.66365,1.29621,2.55138,253.0,3.0,60
1.66365,1.29621,2.55138,253.0,4.0,60
1.66365,1.29621,2.55138,253.0,5.0,60
1.66365,1.29621,2.55138,253.0,6.0,60
1.66365,1.29621,2.55138,253.0,7.0,60
1.66365,1.29621,2.55138,253.0,8.0,60
1.66365,1.29621,2.55138,253.0,9.0,60
1.35618,2.13445,1.41002,253.0,10.0,60
1.35618,2.13445,1.41002,253.0,11.0,60
1.35618,2.13445,1.41002,253.0,12.0,60
1.35618,2.13445,1.41002,253.0,13.0,60
1.35618,2.13445,1.41002,253.0,14.0,60
1.35618,2.13445,1.41002,253.0,15.0,60
1.35618,2.13445,1.41002,253.0,16.0,60
1.35618,2.13445,1.41002,253.0,17.0,60
1.35618,2.13445,1.41002,253.0,18.0,60
1.35618,2.13445,1.41002,253.0,19.0,60
1.35618,2.13445,1.41002,253.0,20.0,60
1.35618,2.13445,1.41002,253.0,21.0,60
1.35618,2.13445,1.41002,253.0,22.0,60
1.35618,2.13445,1.41002,253.0,23.0,60
1.35618,2.13445,1.41002,253.0,24.0,60
3.25676,0.53564,5.6287,253.0,25.0,60
3.25676,0.53564,5.6287,253.0,26.0,60
3.25676,0.53564,5.6287,253.0,27.0,60
3.25676,0.53564,5.6287,253.0,28.0,60
3.25676,0.53564,5.6287,253.0,29.0,60
3.25676,0.53564,5.6287,253.0,30.0,60
3.25676,0.53564,5.6287,253.0,31.0,60
3.25676,0.53564,5.6287,253.0,32.0,60
1.35618,2.13445,1.41002,253.0,33.0,60
1.35618,2.13445,1.41002,253.0,34.0,60
1.35618,2.13445,1.41002,253.0,35.0,60
1.35618,2.13445,1.41002,253.0,36.0,60
1.35618,2.13445,1.41002,253.0,37.0,60
1.35618,2.13445,1.41002,253.0,38.0,60
1.35618,2.13445,1.41002,253.0,39.0,60
1.35618,2.13445,1.41002,253.0,40.0,60
1.35618,2.13445,1.41002,254.0,0.0,60
1.66365,1.29621,2.55138,254.0,1.0,60
1.66365,1.29621,2.55138,254.0,2.0,60
1.66365,1.29621,2.55138,254.0,3.0,60
1.66365,1.29621,2.55138,254.0,4.0,60
1.66365,1.29621,2.55138,254.0,5.0,60
1.66365,1.29621,2.55138,254.0,6.0,60
1.66365,1.29621,2.55138,254.0,7.0,60
1.66365,1.29621,2.55138,254.0,8.0,60
1.66365,1.29621,2.55138,254.0,9.0,60
1.66365,1.29621,2.55138,254.0,10.0,60
1.35618,2.13445,1.41002,254.0,11.0,60
1.35618,2.13445,1.41002,254.0,12.0,60
1.35618,2.13445,1.41002,254.0,13.0,60
1.35618,2.13445,1.41002,254.0,14.0,60
1.35618,2.13445,1.41002,254.0,15.0,60
1.35618,2.13445,1.41002,254.0,16.0,60
1.35618,2.13445,1.41002,254.0,17.0,60
1.35618,2.13445,1.41002,254.0,18.0,60
1.35618,2.13445,1.41002,254.0,19.0,60
1.35618,2.13445,1.41002,254.0,20.0,60
1.35618,2.13445,1.41002,254.0,21.0,60
1.35618,2.13445,1.41002,254.0,22.0,60
1.35618,2.13445,1.41002,254.0,23.0,60
3.25676,0.53564,5.6287,254.0,24.0,60
3.25676,0.53564,5.6287,254.0,25.0,60
3.25676,0.53564,5.6287,254.0,26.0,60
3.25676,0.53564,5.6287,254.0,27.0,60
3.25676,0.53564,5.6287,254.0,28.0,60
3.25676,0.53564,5.6287,254.0,29.0,60
3.25676,0.53564,5.6287,254.0,30.0,60
3.25676,0.53564,5.6287,254.0,31.0,60
3.25676,0.53564,5.6287,254.0,32.0,60
3.25676,0.53564,5.6287,254.0,33.0,60
1.35618,2.13445,1.41002,254.0,34.0,60
1.35618,2.13445,1.41002,254.0,35.0,60
1.35618,2.13445,1.41002,254.0,36.0,60
1.35618,2.13445,1.41002,254.0,37.0,60
1.35618,2.13445,1.41002,254.0,38.0,60
1.35618,2.13445,1.41002,254.0,39.0,60
1.35618,2.13445,1.41002,254.0,40.0,60
1.66365,1.29621,2.55138,255.0,0.0,60
1.66365,1.29621,2.55138,255.0,1.0,60
1.66365,1.29621,2.55138,255.0,2.0,60
1.66365,1.29621,2.55138,255.0,3.0,60
1.66365,1.29621,2.55138,255.0,4.0,60
1.66365,1.29621,2.55138,255.0,5.0,60
1.66365,1.29621,2.55138,255.0,6.0,60
1.66365,1.29621,2.55138,255.0,7.0,60
1.66365,1.29621,2.55138,255.0,8.0,60
1.66365,1.29621,2.55138,255.0,9.0,60
1.66365,1.29621,2.55138,255.0,10.0,60
1.66365,1.29621,2.55138,255.0,11.0,60
1.35618,2.13445,1.41002,255.0,12.0,60
1.35618,2.13445,1.41002,255.0,13.0,60
1.35618,2.13445,1.41002,255.0,14.0,60
1.35618,2.13445,1.41002,255.0,15.0,60
1.35618,2.13445,1.41002,255.0,16.0,60
1.35618,2.13445,1.41002,255.0,17.0,60
1.35618,2.13445,1.41002,255.0,18.0,60
1.35618,2.13445,1.41002,255.0,19.0,60
1.35618,2.13445,1.41002,255.0,20.0,60
1.35618,2.13445,1.41002,255.0,21.0,60
1.35618,2.13445,1.41002,255.0,22.0,60
3.25676,0.53564,5.6287,255.0,23.0,60
3.25676,0.53564,5.6287,255.0,24.0,60
3.25676,0.53564,5.6287,255.0,25.0,60
3.25676,0.53564,5.6287,255.0,26.0,60
3.25676,0.53564,5.6287,255.0,27.0,60
3.25676,0.53564,5.6287,255.0,28.0,60
3.25676,0.53564,5.6287,255.0,29.0,60
3.25676,0.53564,5.6287,255.0,30.0,60
3.25676,0.53564,5.6287,255.0,31.0,60
3.25676,0.53564,5.6287,255.0,32.0,60
3.25676,0.53564,5.6287,255.0,33.0,60
1.35618,2.13445,1.41002,255.0,34.0,60
1.35618,2.13445,1.41002,255.0,35.0,60
1.35618,2.13445,1.41002,255.0,36.0,60
1.35618,2.13445,1.41002,255.0,37.0,60
1.35618,2.13445,1.41002,255.0,38.0,60
1.35618,2.13445,1.41002,255.0,39.0,60
1.35618,2.13445,1.41002,255.0,40.0,60
1.66365,1.29621,2.55138,256.0,0.0,60
1.66365,1.29621,2.55138,256.0,1.0,60
1.66365,1.29621,2.55138,256.0,2.0,60
1.66365,1.29621,2.55138,256.0,3.0,60
1.66365,1.29621,2.55138,256.0,4.0,60
1.66365,1.29621,2.55138,256.0,5.0,60
1.66365,1.29621,2.55138,256.0,6.0,60
1.66365,1.29621,2.55138,256.0,7.0,60
1.66365,1.29621,2.55138,256.0,8.0,60
1.66365,1.29621,2.55138,256.0,9.0,60
1.66365,1.29621,2.55138,256.0,10.0,60
1.66365,1.29621,2.55138,256.0,11.0,60
1.66365,1.29621,2.55138,256.0,12.0,60
1.35618,2.13445,1.41002,256.0,13.0,60
1.35618,2.13445,1.41002,256.0,14.0,60
1.35618,2.13445,1.41002,256.0,15.0,60
1.35618,2.13445,1.41002,256.0,16.0,60
1.35618,2.13445,1.41002,256.0,17.0,60
1.35618,2.13445,1.41002,256.0,18.0,60
1.35618,2.13445,1.41002,256.0,19.0,60
1.35618,2.13445,1.41002,256.0,20.0,60
1.35618,2.13445,1.41002,256.0,21.0,60
3.25676,0.53564,5.6287,256.0,22.0,60
3.25676,0.53564,5.6287,256.0,23.0,60
3.25676,0.53564,5.6287,256.0,24.0,60
3.25676,0.53564,5.6287,256.0,25.0,60
3.25676,0.53564,5.6287,256.0,26.0,60
3.25676,0.53564,5.6287,256.0,27.0,60
3.25676,0.53564,5.6287,256.0,28.0,60
3.25676,0.53564,5.6287,256.0,29.0,60
3.25676,0.53564,5.6287,256.0,30.0,60
3.25676,0.53564,5.6287,256.0,31.0,60
3.25676,0.53564,5.6287,256.0,32.0,60
3.25676,0.53564,5.6287,256.0,33.0,60
1.35618,2.13445,1.41002,256.0,34.0,60
1.35618,2.13445,1.41002,256.0,35.0,60
1.35618,2.13445,1.41002,256.0,36.0,60
1.35618,2.13445,1.41002,256.0,37.0,60
1.35618,2.13445,1.41002,256.0,38.0,60
1.35618,2.13445,1.41002,256.0,39.0,60
1.66365,1.29621,2.55138,256.0,40.0,60
1.66365,1.29621,2.55138,257.0,0.0,60
1.66365,1.29621,2.55138,257.0,1.0,60
1.66365,1.29621,2.55138,257.0,2.0,60
1.66365,1.29621,2.55138,257.0,3.0,60
1.66365,1.29621,2.55138,257.0,4.0,60
1.66365,1.29621,2.55138,257.0,5.0,60
1.66365,1.29621,2.55138,257.0,6.0,60
1.66365,1.29621,2.55138,257.0,7.0,60
1.66365,1.29621,2.55138,257.0,8.0,60
1.66365,1.29621,2.55138,257.0,9.0,60
1.66365,1.29621,2.55138,257.0,10.0,60
1.66365,1.29621,2.55138,257.0,11.0,60
1.66365,1.29621,2.55138,257.0,12.0,60
1.66365,1.29621,2.55138,257.0,13.0,60
1.35618,2.13445,1.41002,257.0,14.0,60
1.35618,2.13445,1.41002,257.0,15.0,60
1.35618,2.13445,1.41002,257.0,16.0,60
1.35618,2.13445,1.41002,257.0,17.0,60
1.35618,2.13445,1.41002,257.0,18.0,60
1.35618,2.13445,1.41002,257.0,19.0,60
